77.283	0	0
77.284	0	0
77.284	0	0
77.285	0	0
77.285	0	0
77.286	0	0
77.286	0	0
77.287	0	0
77.287	0	0
77.288	0	0
77.289	0	0
77.289	0	0
77.29	0	0
77.29	0	0
77.291	0	0
77.291	0	0
77.292	0	0
77.292	0	0
77.293	0	0
77.293	0	0
77.294	0	0
77.294	0	0
77.295	0	0
77.295	0	0
77.296	0	0
77.296	0	0
77.297	0	0
77.297	0	0
77.298	0	0
77.298	0	0
77.299	0	0
77.299	0	0
77.3	0	0
77.3	0	0
77.301	0	0
77.302	0	0
77.302	0	0
77.303	0	0
77.303	0	0
77.304	0	0
77.304	0	0
77.305	0	0
77.305	0	0
77.306	0	0
77.306	0	0
77.307	0	0
77.307	0	0
77.308	0	0
77.308	0	0
77.309	0	0
77.309	0	0
77.31	0	0
77.31	0	0
77.311	0	0
77.311	0	0
77.312	0	0
77.312	0	0
77.313	0	0
77.313	0	0
77.314	0	0
77.314	0	0
77.315	0	0
77.316	0	0
77.316	0	0
77.317	0	0
77.317	0	0
77.318	0	0
77.318	0	0
77.319	0	0
77.319	0	0
77.32	0	0
77.32	0	0
77.321	0	0
77.321	0	0
77.322	0	0
77.322	0	0
77.323	0	0
77.323	0	0
77.324	0	0
77.324	0	0
77.325	0	0
77.325	0	0
77.326	0	0
77.326	0	0
77.327	0	0
77.327	0	0
77.328	0	0
77.329	0	0
77.329	0	0
77.33	0	0
77.33	0	0
77.331	0	0
77.331	0	0
77.332	0	0
77.332	0	0
77.333	0	0
77.333	0	0
77.334	0	0
77.334	0	0
77.335	0	0
77.335	0	0
77.336	0	0
77.336	0	0
77.337	0	0
77.337	0	0
77.338	0	0
77.338	0	0
77.339	0	0
77.339	0	0
77.34	0	0
77.34	0	0
77.341	0	0
77.341	0	0
77.342	0	0
77.343	0	0
77.343	0	0
77.344	0	0
77.344	0	0
77.345	0	0
77.345	0	0
77.346	0	0
77.346	0	0
77.347	0	0
77.347	0	0
77.348	0	0
77.348	0	0
77.349	0	0
77.349	0	0
77.35	0	0
77.35	0	0
77.351	0	0
77.351	0	0
77.352	0	0
77.352	0	0
77.353	0	0
77.353	0	0
77.354	0	0
77.354	0	0
77.355	0	0
77.356	0	0
77.356	0	0
77.357	0	0
77.357	0	0
77.358	0	0
77.358	0	0
77.359	0	0
77.359	0	0
77.36	0	0
77.36	0	0
77.361	0	0
77.361	0	0
77.362	0	0
77.362	0	0
77.363	0	0
77.363	0	0
77.364	0	0
77.364	0	0
77.365	0	0
77.365	0	0
77.366	0	0
77.366	0	0
77.367	0	0
77.367	0	0
77.368	0	0
77.368	0	0
77.369	0	0
77.37	0	0
77.37	0	0
77.371	0	0
77.371	0	0
77.372	0	0
77.372	0	0
77.373	0	0
77.373	0	0
77.374	0	0
77.374	0	0
77.375	0	0
77.375	0	0
77.376	0	0
77.376	0	0
77.377	0	0
77.377	0	0
77.378	0	0
77.378	0	0
77.379	0	0
77.379	0	0
77.38	0	0
77.38	0	0
77.381	0	0
77.381	0	0
77.382	0	0
77.383	0	0
77.383	0	0
77.384	0	0
77.384	0	0
77.385	0	0
77.385	0	0
77.386	0	0
77.386	0	0
77.387	0	0
77.387	0	0
77.388	0	0
77.388	0	0
77.389	0	0
77.389	0	0
77.39	0	0
77.39	0	0
77.391	0	0
77.391	0	0
77.392	0	0
77.392	0	0
77.393	0	0
77.393	0	0
77.394	0	0
77.394	0	0
77.395	0	0
77.395	0	0
77.396	0	0
77.397	0	0
77.397	0	0
77.398	0	0
77.398	0	0
77.399	0	0
77.399	0	0
77.4	0	0
77.4	0	0
77.401	0	0
77.401	0	0
77.402	0	0
77.402	0	0
77.403	0	0
77.403	0	0
77.404	0	0
77.404	0	0
77.405	0	0
77.405	0	0
77.406	0	0
77.406	0	0
77.407	0	0
77.407	0	0
77.408	0	0
77.408	0	0
77.409	0	0
77.41	0	0
77.41	0	0
77.411	0	0
77.411	0	0
77.412	0	0
77.412	0	0
77.413	0	0
77.413	0	0
77.414	0	0
77.414	0	0
77.415	0	0
77.415	0	0
77.416	0	0
77.416	0	0
77.417	0	0
77.417	0	0
77.418	0	0
77.418	0	0
77.419	0	0
77.419	0	0
77.42	0	0
77.42	0	0
77.421	0	0
77.421	0	0
77.422	0	0
77.422	0	0
77.423	0	0
77.424	0	0
77.424	0	0
77.425	0	0
