66.747	0	0
66.748	0	0
66.748	0	0
66.749	0	0
66.749	0	0
66.75	0	0
66.75	0	0
66.751	0	0
66.751	0	0
66.752	0	0
66.752	0	0
66.753	0	0
66.753	0	0
66.754	0	0
66.754	0	0
66.755	0	0
66.755	0	0
66.756	0	0
66.756	0	0
66.757	0	0
66.757	0	0
66.758	0	0
66.759	0	0
66.759	0	0
66.76	0	0
66.76	0	0
66.761	0	0
66.761	0	0
66.762	0	0
66.762	0	0
66.763	0	0
66.763	0	0
66.764	0	0
66.764	0	0
66.765	0	0
66.765	0	0
66.766	0	0
66.766	0	0
66.767	0	0
66.767	0	0
66.768	0	0
66.768	0	0
66.769	0	0
66.769	0	0
66.77	0	0
66.77	0	0
66.771	0	0
66.772	0	0
66.772	0	0
66.773	0	0
66.773	0	0
66.774	0	0
66.774	0	0
66.775	0	0
66.775	0	0
66.776	0	0
66.776	0	0
66.777	0	0
66.777	0	0
66.778	0	0
66.778	0	0
66.779	0	0
66.779	0	0
66.78	0	0
66.78	0	0
66.781	0	0
66.781	0	0
66.782	0	0
66.782	0	0
66.783	0	0
66.783	0	0
66.784	0	0
66.784	0	0
66.785	0	0
66.786	0	0
66.786	0	0
66.787	0	0
66.787	0	0
66.788	0	0
66.788	0	0
66.789	0	0
66.789	0	0
66.79	0	0
66.79	0	0
66.791	0	0
66.791	0	0
66.792	0	0
66.792	0	0
66.793	0	0
66.793	0	0
66.794	0	0
66.794	0	0
66.795	0	0
66.795	0	0
66.796	0	0
66.796	0	0
66.797	0	0
66.797	0	0
66.798	0	0
66.799	0	0
66.799	0	0
66.8	0	0
66.8	0	0
66.801	0	0
66.801	0	0
66.802	0	0
66.802	0	0
66.803	0	0
66.803	0	0
66.804	0	0
66.804	0	0
66.805	0	0
66.805	0	0
66.806	0	0
66.806	0	0
66.807	0	0
66.807	0	0
66.808	0	0
66.808	0	0
66.809	0	0
66.809	0	0
66.81	0	0
66.81	0	0
66.811	0	0
66.811	0	0
66.812	0	0
66.813	0	0
66.813	0	0
66.814	0	0
66.814	0	0
66.815	0	0
66.815	0	0
66.816	0	0
66.816	0	0
66.817	0	0
66.817	0	0
66.818	0	0
66.818	0	0
66.819	0	0
66.819	0	0
66.82	0	0
66.82	0	0
66.821	0	0
66.821	0	0
66.822	0	0
66.822	0	0
66.823	0	0
66.823	0	0
66.824	0	0
66.824	0	0
66.825	0	0
66.826	0	0
66.826	0	0
66.827	0	0
66.827	0	0
66.828	0	0
66.828	0	0
66.829	0	0
66.829	0	0
66.83	0	0
66.83	0	0
66.831	0	0
66.831	0	0
66.832	0	0
66.832	0	0
66.833	0	0
66.833	0	0
66.834	0	0
66.834	0	0
66.835	0	0
66.835	0	0
66.836	0	0
66.836	0	0
66.837	0	0
66.837	0	0
66.838	0	0
66.838	0	0
66.839	0	0
66.84	0	0
66.84	0	0
66.841	0	0
66.841	0	0
66.842	0	0
66.842	0	0
66.843	0	0
66.843	0	0
66.844	0	0
66.844	0	0
66.845	0	0
66.845	0	0
66.846	0	0
66.846	0	0
66.847	0	0
66.847	0	0
66.848	0	0
66.848	0	0
66.849	0	0
66.849	0	0
66.85	0	0
66.85	0	0
66.851	0	0
66.851	0	0
66.852	0	0
66.853	0	0
66.853	0	0
66.854	0	0
66.854	0	0
66.855	0	0
66.855	0	0
66.856	0	0
66.856	0	0
66.857	0	0
66.857	0	0
66.858	0	0
66.858	0	0
66.859	0	0
66.859	0	0
66.86	0	0
66.86	0	0
66.861	0	0
66.861	0	0
66.862	0	0
66.862	0	0
66.863	0	0
66.863	0	0
66.864	0	0
66.864	0	0
66.865	0	0
66.865	0	0
66.866	0	0
66.867	0	0
66.867	0	0
66.868	0	0
66.868	0	0
66.869	0	0
66.869	0	0
66.87	0	0
66.87	0	0
66.871	0	0
66.871	0	0
66.872	0	0
66.872	0	0
66.873	0	0
66.873	0	0
66.874	0	0
66.874	0	0
66.875	0	0
66.875	0	0
66.876	0	0
66.876	0	0
66.877	0	0
66.877	0	0
66.878	0	0
66.878	0	0
66.879	0	0
66.88	0	0
66.88	0	0
66.881	0	0
66.881	0	0
66.882	0	0
66.882	0	0
66.883	0	0
66.883	0	0
66.884	0	0
66.884	0	0
66.885	0	0
66.885	0	0
66.886	0	0
66.886	0	0
